Name: Ort: Land: Adresse: Institution: Sonstiges:
Baloscher, A.: Kowno: Litauen: Laisves Aleja 78: Leihbibliothek u. Buchhandlung::
Barkai: Warschau: Polen: Nowolipkistr. 7: Verlag hebräischer Bücher: s. Central:
Baumkoller, N.: Warschau: Polen: S-to Krzyska 35: Buchhandlung::
Beinkinstadt, M.: Cape Town: Südafrika: 38 Canterbury Street: Buchhandlung für hebr. u. engl. Bücher:" Tel-Adr.: Stationery. Postfach 1148. Bankverbindung: National Bank of S. Africa ":
Belf, Josef: Wien I: Oesterreich: Rabensteig 3: Buchhandlung::
Bengis, S.: Libau: Lettland: Helenenstr. 1: Hebräische Buchhandlung::
Bengis, Simon: Lappienen: Ostpreußen: Hebr. Buchhandlung:::
Bergmann, H.: Frankfurt a.M.: Deutschland: Allerheiligenstr. 45: Buchhandlung::
Birnbaum, Naftali: Kezmarak: Slovakei:: Buchhandlung::
Bloch Publishing Co., The Jewish Book Concern: New York: U.S.A.: 26 East 22nd. Street: Verlag, Buchhandlung hebr. u. engl. Bücher: Auslieferung von Dwir-Mikra:
Blumstein, Leo: Tel-Awiw: Palästina: Herzl Street: Buchhandlung u. Kunsthandlung::
Boas, C., Nachf.: Berlin C2: Deutschland: Neue Friedrichstr. 69: Buchhandlung u. Verlag hebr., jidd. u. deutscher Bücher:" Bank: Diskontogesellschaft, Berlin, Neue Promenade 6":
Boekhandel van den Nederlandschen Zionistenbond: Tilburg 2: Holland: Prof. Dondersstraat 72: Buchhandlung:" Tel-Adr: ""Polak"" Tel. 196 u. 979. Bankverb.: Nationale Bankvereinigung. Postsch. 81404":
Bornstein, Juda: Krakau: Klein-Polen: Krakowskastr. 12: Buchhandlung::
Brandeis, Jakob, B.: Breslau: Deutschland: Karlstraße 29: Verlagsbuchhandlung und Sortimentsbuchhandlung:" Bankverb.: Dresdner Bank, Breslau. Postscheck-Konto-Abtlg. Schloßstr., Breslau 70":
Brandeis, J. B.: Prag 1: Tschechoslowakei: Zeltnergasse 33: Verlag, Buchhandlung::
Brzoza, Ch.: Warschau: Polen: Leszno 27: Verlag jiddischer Bücher: Auslieferung durch Kultur-Liga:
Bulka, Isaak: Nürnberg: Bayern: Jakobstr. 20: Verlag, Buchhandlung:" Bankverb.: Dresdner Bank. Postscheckamt: Nürnberg 18557":
Bycher, Kooperativ: Warschau: Polen: Nalewki 2a: Buchhandlung jidd. Abteilung:" Postscheckamt: P.K.O. 13196. "" Auslieferung von B. Kletzkin u. """"Central"""" """:
Cailingold, M. L.: London E.1: England: 7 Ok Montague Street: Buchhandlung: Tel. Avenue 3280:
Cailingold, N.: Warschau: Polen: Franciskanska 35: Buchhandlung::
Central: Warschau: Polen: Nowolipki 7: Verlag, Buchhandlung:" Tel.: 61 -63. Postscheckamt: P.K.O. 3791. Tel.-Adr. ""Centrmerkaz"". Postfach Warschau 1. 307. Auslieferung von Stybel, Gordon, Achisefer usw. ":
Centralna Organizacja, Szkolna: Wilna: Polen: Skrz. Poczt. 66: Verlag jiddischer Bücher ::
Ceshinsky's Community Book and Stationery Store: Chicago III: U.S.A.: 2720 W. Division Street: Buchhandlung::
Chamowitz, B.: Chicago III: U.S.A.: 3349 Roosevelt Road: Hebr. Buchhandlung::
Chawazeleth: Wien II: Oesterreich: Zirkusgasse 33: Buchhandlung:" Inh. Gebr. Lanczener. Bankverb.: Mercurbank Wien II":
Chawerim: New York: U.S.A.: 917 E. 178 Str: Verlag hebräischer Bücher::
Cherezli, Salomon: Jerusalem: Palästina:: Verlag, Buchhandlung::
Cheruth: Tel-Awiw: Palästina: a. Kasino: Buchhandlung::
Chewri erez-israelit lehafazat sefarim: Jerusalem: Palästina:: Büchervertrieb: P.O.B. 353:
Chorew: Berlin W30: Deutschland: Bamberg Straße 5: Verlag hebräischer Bücher::
Cohen, B.: London 5E17: England: 15 Vorle Street: Buchhandlung::
Cohen, F.: Johannesburg: Südafrika: 45 Commissioner Street:: P.O.B. 2764:
van Crefeld & Co: Amsterdam: Helland: J. D. Meijerplein 8-10: Buchhandlung::
Dos Bichel, S. Monderer: Krakau: Klein-Polen: Grzegorzeckastr. 59: Verlag für jidd. u. hebr. Bücher:" Postscheckamt: Warschau 142674 ":
The Dropsie College for Hebrew and Cognate Learning: Philadelphia Pa.: U.S.A.: Broad and York Street: Verlag::
Druckermann, S.: New York: U.S.A.: 50 Canal Street: Buchhandlung u. Verlag::
"The ""Dvir"", Company Ltd./Publishing House": Tel-Awiw: Palästina:: :" "" P.O.B 149 Auslieferung von """"Dwir- Mikra"""" und """"Koheleth"""" """:
Dwir-Mikra s. Mikra::::::
Educationat Statlonery House: New York: U.S.A.: 122-5th Ave: Buchhandlung::
Eigens: Philadelphia Pa.: U.S.A.: 5115 Viola St: Verlag::
Elkin, S., National Book Store: Winnipeg: Canada: 443 Selkirk Ave.: Buchhandlung::
Ellinger, K: Bratislava: Tschechoslowakei: Kapuzinerstr. 2: Buchhandlung::
Engel, Gustav: Leipzig: Deutschland: Talstr. 15: Verlag: Postscheckamt Leipzig 56266:
Epstein, S. E.: New York: U.S.A.: 11 W. 86th. Str.: Buchhandlung::
Erdberg, Publ. Co.: New York: U.S.A.: 187 East Broadway: Verlag::
Eschkol Verlagsgesellschaft für hebräische Literatur A.-G.: Berlin-Charlottenburg: Deutschland: Bismarckstr. 106: Verlag hebräischer Bücher sowie der Enzyklopädie des Judentums::
Eth Libnoth, J. Pissarewsky: London WC1: England: 26 Brunstreed Square: Verlag hebräischer Bücher::
Ettinger, E.: Riga: Lettland: Kalkstr. 1: Buchhandlung::
Ewer-Buchhandlung, Hans Werner: Berlin W15: Deutschland: Knesebeckstr. 54: Buchhandlung:" Postscheckamt Berlin 86444. Bankverb.: Diskonto-Gesellschaft, Berlin, Kurfürstendamm 217 ":
Ewer-Buchhandlung: Berlin NW: Deutschland: Flensburger Str. 30:::
Ewer, G.m.b.H.: München: Deutschland: Ottostraße 2: Buchhandlung:" Postscheckamt München 30581. Bankverbindung: Feuchtwanger, München, Dienerstr. 11 ":
Ewer-Ksiegarnie: Warschau: Polen: Tlomackie 6/8. Rk.::" P.K.O. Nr. 190645. Tel: 202-6l. Auslieferung der Verlage Dvir, Mikra, Eschkol, Jalkut usw. ":
"Ewer-Versandbuchhandiung Inh.: Korkis & Wachsgießer": Lemberg: Klein-Polen: Brajerowska 3: Buchhandlung::
"Färber, Dr. R., s. ""Haivri"". "::::::
Faust, A.: Krakau: Klein-Polen: Krakowska 13: Buchhandlung und Verlag hebräischer Bücher::
Fett, B.: Debica: Klein-Polen: ul. 3 Mai 158: Buchhandlung:" Postscheckamt Wien 138059. Warschau 140024. Bank: Nationalbank  ":
"Flechter, S, Knygynas ""Haor""": Kowno: Litauen: Prezidento g. ve 2’20: Buchhandlung::
Fleischer, D: Libau: Lettland: Rosenplatz 12: Buchhandlung::
Flesch, Dr. Josef: Prag V: Tschechoslowakei: Brekova 5a: Verlag, Buchhandlung: Tel. 26 Postscheckamt Prag 17387 :
Fock, Gustav: Leipzig: Deutschland: Schloßgasse 7-9: Verlagsbuchhandlung und Antiquariat:" Tel: 70765. Bank: Deutsche Bank, Leipzig":
Fortgang, L.: Krakau: Klein-Polen: Krakowska 33: Buchhandlung::
Fränkel, David: Lemberg: Klein-Polen: Smocza 2: Verlag, Buchhandlung, Antiquariat:" Bank: Dresdner Bank, Berlin. Postsparkasse: Warschau 142925":
Freid, M, J.: Warschau: Polen: Rymarska 16: Buchhandlung: Postscheckamt Warschau 470. Verlag :
"Fridmann, J., Knygynas ""Tusia""": Vilkoviskis: Litauen:: Buchhandlung::
Friedländer, H.: Tel-Awiw: Palästina: Lilienblum Street 30: Buchhandlung::
Friedmann, Aron: Beregszosz: Tschechoslowakei:: Buchhandlung::
Funk, S: Wilna: Polen: Rudnicka 10: Verlag, Buchhandlung::
Funk, T.: Wilna: Polen: Niemiecka 12: Buchhandlung::
Gabrielovitz & Karlin: Jerusalem: Palästina:: Buchhandlung: P.O.B. 225:
Garber & Lew: New York: U.S.A.: 2575 East 55th Str: Buchhandlung::
Gilmowski, W.: Warschau: Polen: Nalewki 34. Hof: Buchhandlung::
Gitlin, E.: Warschau: Polen: Nalewki 1. Postscheck 5299: Verlag, Buchhandlung::
Glanz, Dr. Heinrich: Wien: Oesterreich: Langegasse 32: Buchhandlung, Verlagsvertretung:" Bank: Zentraleuropäische Länder-Bank, Postscheckamt: Wien 157693":
Goldfarb, M.: Warschau: Polen: Franciszkanska 15: Verlag, Buchhandlung::
Goldfarb, Sz.: Warschau: Polen: Dzika 31: Verlag::
"Goldschmidt, G.m.b.H., Verlag ""Hazoref""": Hamburg: Deutschland: Grindelallee 85:: Postscheckamt Hamburg 16313:
Golab, A.: London E1: England: 10 Osborn Str: Verlag, Buchhandlung::
Gonzer, M.: Berlin N: Deutschland: Oranienburger Str. 26: Verlag, Buchhandlung:" Tel.: Norden 10-094 ":
Gonzer, M. & Lewin: Berlin N: Deutschland: Grenadierstr. 34: Buchhandlung: Postscheckamt 45941:
Gordon, S., L.: Warschau: Polen:: Verlag:" Auslieferung bei ""Central"" ":
Granowsky & Rubin: Montreal: Canada: 493 St. Laurence Bulv: Buchhandlung::
Graubard, P.: Warschau: Polen: Zlota 45: Verlag jiddischer Bücher  ::
Green, J.: Boston Mass.: U.S.A.: 1 Cansway Str: Buchhandlung::
Greenstone, J., H.: Philadelphia Pa.: U.S.A.: 1926 North 13th Str: Buchhandlung::
Grubstein, A., M.: Lodz: Polen: Kilingskiego 46: Buchhandlung::
Grumach: Königsberg i.Pr.: Deutschland: Vord. Roßgarten 47: Buchhandlung::
Grünberg, Asriel: Botosani: Rumänien:: Buchhandlung::
Grünebaum, B.: Cassel: Deutschland: Bahhofstr. 7: Buchhandlung, Kultusgegenstände:" Bank: Kreditbank. Postscheckamt Frankfurt a. M. 2611 ":
Gurewitsch: Telschen: Litauen: Hauptstr. 3: Buchhandlung::
Gurewitz, M.: New York: U.S.A.: 202 E. Broadway: Buchhandlung::
Gutmann, G.: Kowno: Litauen: Birstorim g-ve 19: Buchhandlung::
Gutmann, Rafael: Warschau: Polen: Pickna 41: Verlag jiddischer und hebräischer Bücher::
Gutwein, Ch.: Nowy Sacz Zalub: Klein-Polen: Buchhandlung:::
Hachason: Jerusalem: Palästina: Jaffastr. Machne Jehuda: Buchhandlung::
Hadar: Jerusalem: Palästina:: Verlag palästinensischer Ansichtskarten: P.O.B. 94:
Haivri, Färber, Dr. R., Mähr: Ostrau: Tschechoslowakei: Cheleickygasse 7: KunstBuchhandlungsbuchhandlung::
Haivri, Jadian, A.: Cheetam-Manchester: England: 22 Petworth Str: Buchhandlung::
Hajeled: Berlin-Charlottenburg: Deutschland: Droysenstr. 6: Verlag hebräischer Kinderspiele::
Haor: Warschau: Polen: Miodowa 5: Verlag hebräischer und jiddischer Bücher::
Hapoel Hazair: Tel-Awiw: Palästina:: Verlag hebräischer Bücher::
Harassowitz, Otto: Leipzig: Deutschland: Querstr. 14: Verlag, Buchhandlung::
Harz, Benjamin: Berlin NW87: Deutschland: Eyke von Repkow Platz 5: Verlag: Postscheckamt Berlin 38774. Commerz- und Privatbank. Dep-Kasse B:
Hasefer: London WC1: England: 14. Bury Street Great Russel Street: Buchhandlung:" Bank: Jewish Colonial Trust Wallbrook E.C.3. Auslieferung ""Mikra"", Eschkol ":
Hasefer, Steinberg: Bukarest: Rumänien: Karagheorghevici 9: Buchhandlung::
Hasefer: Jaffa, Jerusalem: Palästina: Road 314: Verlag, Buchhandlung: P.O.B. 94:
Hatechija: Wien II: Oesterreich: Czerningasse 19: Buchhandlung::
Hatikwah: Berlin-Halensee: Deutschland: Joachim-Friedrich-Straße 10a: Musikverlag::
Hebrew Publishing Company: New York: U.S.A.: 632-634 Broadway: Verlag::
Helischkowski, Siegfried: Halberstadt: Deutschland: Bakenstr. 53: Buchhandlung:" Tel.: 776":
Hermon: Frankfurt a.M.: Deutschland: Schützenstraße 12: Verlag:" Postscheckamt Frankfurt 57233. Bank: Effekten- und Wechselbank. Frankfurt a. M.  ":
Herzberg, J.: Cassel: Deutschland: Hohenzollernstraße 43: Buchhandlung::
Herzberger, Menno: Amsterdam: Holland: Singel 634:::
Hickl, Max: Brünn: Tschechoslowakei: Adlergasse 9: Verlag, Buchhandlung::
Hirsch, B: Pittsburgh Pa.: U.S.A.: 1623 Centre Ave.: Buchhandlung::
Hirschler & Co., L., D.: Wien I: Oesterreich: Rabensteig 6: Buchhandlung:" Tel.: 63861 ":
Hirschmann, L.: Libau: Lettland: Helenenstr. 22: Buchhandlung::
Hofmann, A., J.: Frankfurt a.M.: Deutschland: Allerheiligenstraße 87: Buchhandlung, Verlag::
Horodisch und Marx: Berlin-Wilmersdorf: Deutschland: Prinzregentenstr 7:::
Horowitz, N: Berlin W: Deutschland: Kantstr. 104: Buchvertrieb::
Hübner, Meier: Nadworna: Klein-Polen:: Verlag, Buchhandlung::
Ikopo: Wilna: Polen: Pohulanka 18: Verlag, Buchhandlung::
Indyckl: Bialystok: Polen: Rynek-Kosziuszki: Buchhandlung::
Israel: Firenze: Italien: Via S. Gallo 8: Verlag, Buchhandlung::
Israelitische Verlagsanstalt, G.m.b.H.: Stuttgart: Deutschland:: Buchhandlung::
Ivria: Sofia: Bulgarien: Klementina 56: Buchhandlung::
Jaczkowsky, Br.: Warschau: Polen: Gesia 7: Verlag::
Jakobsohn & M. Goldberg: Warschau: Polen: Dzika 23: Buchhandlung::
Jakobsohn, M. & Co.: Tel-Awiw: Palästina: Herzl Street: Buchhandlung::
Jalkut G.m.b.H.: Berlin-Charlottenburg: Deutschland: Kantstraße 46: Verlag:" Tel.-Adresse: Hebraica, Berlin. Postscheckkonto: 82830. Auslieferung durch Buchhandlung ""Jalkut"" Rubin Maß":
Jalkut Buchhandlung, Rubin Maß: Berlin-Charlottenburg: Deutschland: Kantstr. 46: Buchhandlung:" Tel-Adresse: Hebraica, Berlin. Postscheckkonto 15112. Vertrieb des Verlages ""Jalkut"" G.m.b.H. ":
Jankowitz, M.: New York: U.S.A.: 179 E. Brondway: Verlag jiddischer Bücher und Buchhandlung::
Jarkoni: Tiberias: Palästina:: Buchhandlung::
Jehudia: Warschau: Polen: Chodna 8: Verlag, Buchhandlung::
Jeschurun: Warschau: Polen: Mylna 5: Buchhandlung::
Jewish Publication Society of America: Philadelphia Pa.: U.S.A.: 1201 North Broad Str.: Verlag::
Jewish University Library: Jerusalem: Palästina:: Verlag der Schriften der hebräischen Universität::
Jiddisch, Canadian Brench: Montreal: Canada: 834 Caieml-Str.: Buchhandlung, Verlag::
Jidish Verlag: New York: U.S.A.: 201 E. Broadway: Verlag, Buchhandlung::
Joachimsthal, Gebr.: Amsterdam: Holland: Jodenbreetstr. 63: Buchhandlung::
Jochelson: Lodz: Polen: Piotrowska 26: Buchhandlung::
Jordan: Essen a.d.Ruhr: Deutschland: Turmstraße 6: Buchhandlung:" Tel.: 9454":
Jüdische Arbeiterbuchhandlung: Berlin N24: Deutschland: Artilleriestr. 8: Buchhandlung::
Jüdischer Literarischer Verlag: Berlin: Deutschland:: :" "" Auslieferung durch """"Jalkut"""" """:
Jüdischer Literarischer Verlag: Lemberg: Galizien: Grodecka 3a: Verlag jiddischer Bücher: Inh. Dr. Anselm Kleinmann:
Jüdischer Literaten- und Journalisten-Verein, Verlag des: Warschau: Polen: Tlomackie 13: Verlag, Buchhandlung jiddischer Bücher::
Jüdischer Verlag G.m.b.H.: Berlin NW7: Deutschland: Dorotheenstr. 35: Verlag:"Postscheckamt Berlin 11595. Bankverbindung: Schwarz. Goldschmidt & Co. ":
Jüdischer Volksschriften-Verlag G.m.b.H.: Frankfurt a.M.: Deutschland: Schützenstr. 14: Verlag::
Jung Jiddisch: Lodz: Polen: Zawadska 49: Verlag, Buchhandlung jiddischer Bücher::
Jungmann, Wolf: Kreuzburg: Lettland: Gr. Gasse 135: Buchhandlung::
Jurowics, S: Berlin C: Deutschland: Kl. Präsidentenstr. 3: Buchhandlung:" Tel.: Norden 8658. Postscherk 49114":
Juval, Verlagsges. für jüdische Musik G.m.b.H.: Berlin W15: Deutschland: Lietzenburger Str. 8a::" Bankverb.: Commerz- u. Privatbank. Tel.: Uhland 147. Postscheckkonto: Berlin 23459":
Kahan, Lazar: Lodz: Polen: Nawrot 7: Verlag jiddischer Bücher: Tel. 27-47  :
Kahan, S.: Antwerpen: Belgien: Van Immerselstr. 5: Buchhandlung::
Kahana, Abr.: Tel-Awiw: Palästina:: Verlag hebräischer Bücher::
Kahn & Fried: Munkacevo: Tschechoslowakei:: Verlag, Buchhandlung hebr. Bücher::
Kalk, Ch.: Poncwiez: Litauen: Republikstr. 19: Buchhandlung::
Kanel, H.: Wiesbaden: Deutschland: Geisbergstr. 14: Buchhandlung::
Kaplansky, N.: Buenos Aires: Argentinien: Corrientes 2614: Buchhandlung::
Katzenellenbogen: Wilna: Polen: Jewrejskaja 1: Buchhandlung, Verlag::
Kauffmann, J.: Frankfurt a.M.: Deutschland: Schillerstr. 19: Buchhandlung, Verlag:" Hansa 22. Postscheckamt: 39. Bankverbindung: S. Merzbach. Offenbach a. M. ":
Kaufmann, M. W: Leipzig: Deutschland: Brühl 8: Verlag:" Bankverb.: Dresdner Bank. Postscheckamt: Leipzig 51673":
Kedem: Berlin-Charlottenburg: Deutschland: Dahlmannstraße 8: Buchhandlung:" Bankverb.: Diskonto-Gesellschaft, Kurfürstendamm 163/104. Postscheckamt: Berlin 109 519":
Kitzur Hatalmud Publication Co.: New York: U.S.A.: 124 Fifth Ave.: Verlag, Buchhandlung::
Klat-Verlag: Berlin W15: Deutschland: Lietzenburger Str. 8a::" Bankverb.: Commerz- u. Privatbank. Uhlandstr. 47. ":
Klein, Leo: Kosice: Tschechoslowakei: Srobarowa ul. 1:  ::
Kletzkin, B: Wilna: Polen: M. Stefanska 23: Verlag, Buchhandlung jiddischer Bücher: Warschau. Leszno 36 m. 22 :
Kogan, Akim: Baku: Kaukasien: Parapet 8: Buchhandlung::
Kohelet: Jaffa/Tel-Awiw: Palästina:: Verlag hebräischer Bücher::
Kohn, Dr. Gustav: Troppau: Tschechoslowakei:: Buchhandlung::
Kolodny, M.: Pinsk: Polen:: Buchhandlung::
Kommatz: Leningrad: Rußland:: Verlag jiddischer Bücher::
Kosmos: Sosnowice: Polen: 3 go Maja 10: Buchhandlung::
Kozak, L.: Warschau: Polen: Nalewki 5: Verlag, Buchhandlung::
Kramer, George: Hamburg 13: Deutschland: Grindelallee 115: Verlag, Buchhandlung::
Kraemer, Librarie: Czernowitz: Rumänien: Musikvereinsgebäude: Buchhandlung::
Krougliakoff: Jaffa: Palästina:: Buchhandlung::
Krougliakoff und Karlin: Jerusalem: Palästina: Jaffa Street: Buchhandlung::
Kultur: Dorpat: Estland: Kühnstraße 6: Buchhandlung::
Kultur: Kowno: Litauen: Prezidento g-ve 15: Buchhandlung, Verlag::
Kultura: Warschau: Polen: Dzika 13: Buchhandlung::
Kultur-Liga: Bialystok: Polen: Warszawska 57: Verlag::
Kultur-Liga: Kiew: Rußland: Wassylkowskaja 43: Verlag::
Kultur-Liga: Kowno: Litauen: Petrogasse 24: Verlag, Buchhandlung::
Kultur- Liga: Warschau: Polen: Lezno 49 m. 44: Verlag und Buchhandlong jiddischer Bücher ::
Kupath Hasefer: Tel-Awiw: Palästina:: Verlag, Buchhandlung::
Kwall: Wien II: Oesterreich: Taborstraße 7: Verlag, Buchhandlung:" J. Blumenfeld. Postscheckamt: Wien 144451":
Lambig, B.: Hamburg 13: Deutschland: Rutschbahn 39: Buchhandlung::
Lamm, Louis: Berlin C2: Deutschland: Neue Friedrichstr. 61/63: Verlag, Buchhandlung:" Postscheckamt: Berlin 7136 ":
Langer, Jacobo: Moises Ville: Argentinien: F.C.S.F.: Buchhandlung::
Levenberg, V.: Riga: Lettland: Marstaju iela 1: Buchhandlung::
Levenson’s Book Store: Chicago III: U.S.A.: 3308 W. Roosevelt Road: Buchhandlung::
Levtow: Balti: Rumänien: Regele Ferdinand: Verlag, Buchhandlung::
Lewin-Epstein: Warschau: Polen: Gesia 5: Verlag spez. Religionsliteratur:" Postscheckamt: Warschau 3276": 
Licht, Knygygos: Kowno: Litauen: Prezidento g-ve 2: Verlag, Buchhandlung::
Lichtenfeld, Salomon: Bratislava: Tschechoslowakei: Kapuzinergasse 2: Buchhandlung::
Lichtman, Boas.: Newark New York: U.S.A.: 496 Hawelhorne Ave.: Buchhandlung::
Lidskis, N.: Kowno: Litauen: Moironic g-ve 14: Verlag hebräischer Bücher::
Liebschütz, N.: Louisville Ky.: U.S.A.: 226 W. Jefferson Street: Buchhandlung::
Lifszys, L.: Bialystok: Polen: Lipowa 1: Buchhandlung::
Likkermann, M.: New York: U.S.A.: 101 Ave B.: Buchhandlung::
Limud: Warschau: Polen: Nowolipki 20: Verlag, Buchhandlung::
Lipschütz, M.: Paris: Frankreich: 28 Rue Lamartine: Buchhandlung:" Postscheckamt: Paris 23372":
Literatur Fond: Warschau: Polen: Tlomackie 13: Verlag, Buchhandlung jiddischer Bücher::
Literatura: Kowno: Litauen: Laisvés Aléja 54: Verlag, Buchhandlung:" Auslieferung des Verlages ""Dwir-Mikra"" für Litauen":
Londoner Bücherstube: Hannover: Deutschland: Nordfelder Reihe 3: Buchhandlung::
Löwit, R.: Wien I: Oesterreich: Fleischmarkt 1: Verlag, Buchhandlung:" Postscheckamt: Berlin 52050":
Lubitz, S.: Pittsburgh Pa.: U.S.A.: 1320 Hazel Street: Buchhandlung hebr. Bücher::
Lustig, Samuel: Lwow: Klein-Polen: Zamarstynow 1: Buchhandlung::
Magenza: Mainz: Deutschland: Heidelherger-Faß-Gasse 18: Buchhandlung::
Maisel, Max: New York: U.S.A.: 424 Grand Str.: Verlag, Buchhandlung::
Malerman’s Literary Publishing Co.: Philadelphia Pa.: U.S.A.: 504 Pine Street: Verlag, Buchhandlung::
Marcus, S.: Harburg a.d.E.: Deutschland: Bremer Straße 58: Buchhandlung, Verlag:" Postscheckamt: Hamburg 13377":
Margulies: Lwow: Klein-Polen: Kazimierzowska 35: Buchhandlung::
Mase, N.: Wilna: Polen: Rudnicka 23: Buchhandlung::
Mazin, R. & Co.: London E1: England: 139/141 Whitechapel Road: Verlag, Buchhandlung::
Mendel, Friedmann: Wien II: Oesterreich: Schöngasse 16: Verlag althebräischer Bücher::
Menorah G.m.b.H.: Berlin W62: Deutschland: Maaßenstraße 37: Verlag, Buchhandlung:" Telegr.-Adr.: Menorahhücher. Postscheckamt: Berlin 74392. Bankverbindung: Darmstädter u. Natioralbank":
Menorah: Wien II: Oesterreich: Heinestraße 16: Verlag, Buchhandlung:" Bankverb.: Anglo-Austria-Bank. Postscheckamt: Wien 139821":
Mikra, Biblische Verlagsgesellschaft m.b.H.: Berlin-Charlottenburg: Deutschland: Bismarckstr. 106::" Postscheckkonto: Berlin 53 109. Bank: Nordische Bank für Handel und Industrie. Berlin W 56. Jägerstr. 55 ":
Milgroim & Flom: Balti: Beßarabien, Rumänien:: Buchhandlung::
Miller, L.: Grodno: Polen: Mieszczanska 1: Buchhandlung::
Misrach: Berlin N 24: Deutschland: Artilleriestr. 6: Buchhandlung, Zeitungsvertrieb::
Modern Book Store: Boston Mass.: U.S.A.: 32 Leverett Str.: Buchhandlung::
Morgenland-Verlag: Berlin-Friedenau: Deutschland: Laubacher Straße 16::" Tel.: Rheingau 97":
Moria: Chisinau: Rumänien, Beßarabien: Str. Nicolae 70: Buchhandlung:" Telegr.-Adr.: Moriah Chisinau":
Moriah: Mariampol: Litauen:: Buchhandlung::
Moriah: Tel-Awiw: Palästina:" s. ""Dvir""": Verlag::
Moszewitzki, E.: Wilna: Polen: Zawalna 35: Buchhandlung für hebräische Bücher::
Motilew & Falkowitz: Haifa: Palästina: Allenby Street: Buchhandlung::
Mult es Jövö: Budapest VI: Ungarn: Podmaniezky utea 0: Verlag, Buchhandlung:" Bankverbindung.: Ungar.-Brit. Bank. Postscheckkonto: 29811 ":
Münzer, Samuel: Lwow: Klein-Polen: Stanislawa 6:  Buchhandlung:" Postscheckamt: Warschau 148803":
Necach: Lodz: Polen: Kielma 42: Buchhandlung::
Nehemia Publishing Co.: New York: U.S.A.: 122 Fifth Ave.: Verlag::
Neugeboren, Oslas: Tarnopol: Klein-Polen: Plac Kaczimierzawski 17: Buchhandlung::
Neumann, Beno: Budapest: Ungarn: Kiraly-u. 8: Buchhandlung::
Neumann, S: Frankfurt a.M.: Deutschland: Steingasse 14: Buchhandlung:" Tel.: Römer 3777":
Nir: Warschau: Polen: Nowolipkt 32: Buchhandlung::
Nova kniizara d. d.: Zagreb: Jugoslawien: Ilica 92: Buchhandlung:" Postscheckkonto: 33805":
Omonath-Verlag: Tel-Awiw: Palästina: Rothschild-Allee 1: Verlag hebräischer Bücher::
Ophir: Berlin W30: Deutschland: Bamberger Str. 5: Verlag hebräischer Bücher::
Oppenheimer, S.: Mannheim: Deutschland: F. 3, 15-16: Buchhandlung::
